YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2024,154,27.35,28.67,26.22,2.45,1.890095369948917,90.24,2.45,3.07,100.97,20.49,Nigeria,2024-06-02,6
2024,155,27.41,29.1,25.87,3.23,1.3532545070416904,88.16,2.03,2.72,100.97,20.07,Nigeria,2024-06-03,6
2024,156,27.93,29.99,26.3,3.69,1.7967470107390942,86.86,2.4,2.81,100.89,20.37,Nigeria,2024-06-04,6
2024,157,27.38,28.78,26.44,2.34,2.3693087250369538,90.27,2.6,3.1,100.87,20.55,Nigeria,2024-06-05,6
2024,158,27.19,28.32,26.52,1.8307,2.9418039315284354,90.48,3.01,3.64,100.98,20.34,Nigeria,2024-06-06,6
2024,159,26.76,28.02,25.77,2.25,2.1077860146889784,87.92,2.3,2.95,101.14,19.23,Nigeria,2024-06-07,6
2024,160,27.13,29.37,25.35,4.02,1.4469189829363254,86.04,2.06,2.8,101.07,19.2,Nigeria,2024-06-08,6
2024,161,27.18,29.29,25.89,3.4,1.801709800081223,88.7,2.94,3.74,100.93,19.92,Nigeria,2024-06-09,6
2024,162,27.26,29.01,25.92,3.09,1.9960599327407849,88.02,2.79,3.62,101.0,19.84,Nigeria,2024-06-10,6
2024,163,27.4,29.56,26.0,3.56,2.542389085201363,86.95,2.54,3.33,101.05,19.74,Nigeria,2024-06-11,6
2024,164,27.11,28.91,25.58,3.33,1.3862943611198906,86.28,1.7,2.23,100.92,19.29,Nigeria,2024-06-12,6
2024,165,27.57,29.6,26.07,3.53,2.460443177609626,86.32,2.43,3.11,100.9,19.83,Nigeria,2024-06-13,6
2024,166,27.07,28.3,26.18,2.12,2.649714624089247,90.67,3.11,3.86,100.86,20.27,Nigeria,2024-06-14,6
2024,167,26.23,27.11,25.21,1.9,2.1400661634962708,92.03,3.25,4.38,100.85,19.58,Nigeria,2024-06-15,6
2024,168,26.25,27.79,24.93,2.86,1.4398351280479207,86.39,1.68,2.8,100.92,18.37,Nigeria,2024-06-16,6
2024,169,27.21,29.77,24.81,4.96,0.3852624007906449,80.5,1.31,1.69,100.89,18.05,Nigeria,2024-06-17,6
2024,170,27.58,30.05,25.42,4.63,0.5933268452777344,84.55,1.73,2.23,100.84,19.42,Nigeria,2024-06-18,6
2024,171,27.4,29.06,26.25,2.81,1.2178757094949273,88.96,2.71,3.35,100.78,20.28,Nigeria,2024-06-19,6
2024,172,26.98,28.13,26.16,1.97,2.143589361503588,90.94,2.62,3.45,100.83,20.23,Nigeria,2024-06-20,6
2024,173,26.45,27.68,25.18,2.5,2.7631695003232895,92.1979,2.57,3.82,100.97,20.01,Nigeria,2024-06-21,6
2024,174,26.66,29.21,24.5,4.71,1.244154593958768,85.05,1.94,2.6,100.94,18.46,Nigeria,2024-06-22,6
2024,175,26.56,27.74,25.13,2.61,0.6043159668533294,88.33,2.16,2.73,100.88,19.14,Nigeria,2024-06-23,6
2024,176,26.79,28.67,25.36,3.31,1.7083778602890038,88.8,2.41,3.0,100.86,19.49,Nigeria,2024-06-24,6
2024,177,26.66,28.3,25.58,2.72,3.525913365832041,89.99,2.89,3.67,100.86,19.61,Nigeria,2024-06-25,6
2024,178,26.27,28.05,24.99,3.06,3.525913365832041,86.77,2.17,3.11,100.9,18.44,Nigeria,2024-06-26,6
2024,179,26.81,29.14,24.71,4.43,0.33647223662121295,85.68,1.9,2.26,100.88,18.79,Nigeria,2024-06-27,6
2024,180,26.79,28.64,25.61,3.03,2.3702437414678603,88.77,2.51,3.6,100.89,19.49,Nigeria,2024-06-28,6
2024,181,26.33,27.86,25.23,2.63,2.9019708937395166,88.67,2.28,2.6,100.87,18.94,Nigeria,2024-06-29,6
2024,182,26.64,28.59,25.04,3.55,2.145931282948669,86.71,2.47,3.22,100.9,18.84,Nigeria,2024-06-30,6
2024,183,26.64,28.62,25.11,3.51,1.534714366238164,86.49,2.14,2.6,100.98,18.78,Nigeria,2024-07-01,7
2024,184,26.5,27.81,25.8,2.01,3.525913365832041,90.0,3.05,3.57,100.93,19.43,Nigeria,2024-07-02,7
2024,185,26.06,27.42,25.01,2.41,3.49559805708364,90.03,3.01,3.77,100.95,18.92,Nigeria,2024-07-03,7
2024,186,26.17,28.2,24.74,3.46,1.840549633397487,88.84,2.64,3.45,101.01,18.77,Nigeria,2024-07-04,7
2024,187,26.2,27.87,24.8,3.07,0.3852624007906449,88.79,2.44,3.02,101.01,18.79,Nigeria,2024-07-05,7
2024,188,25.89,27.04,24.92,2.12,0.3646431135879093,89.01,2.36,2.89,100.97,18.51,Nigeria,2024-07-06,7
2024,189,26.16,28.24,24.63,3.61,0.43178241642553783,89.39,2.63,3.15,100.94,18.86,Nigeria,2024-07-07,7
2024,190,25.74,27.34,24.62,2.72,1.0647107369924282,89.18,2.66,3.39,100.98,18.36,Nigeria,2024-07-08,7
2024,191,25.79,28.02,24.4,3.62,0.5007752879124893,87.36,2.39,2.87,100.92,18.02,Nigeria,2024-07-09,7
2024,192,25.89,28.25,24.08,4.17,1.2892326482767593,88.44,2.84,3.67,100.94,18.37,Nigeria,2024-07-10,7
2024,193,25.76,27.72,24.65,3.07,1.4929040961781488,89.58,3.18,4.1,100.98,18.48,Nigeria,2024-07-11,7
2024,194,25.73,27.09,24.71,2.38,1.6544112780768316,90.36,3.12,3.99,100.98,18.61,Nigeria,2024-07-12,7
2024,195,25.47,26.65,24.69,1.96,1.9286186519452522,91.03,2.87,3.46,101.06,18.45,Nigeria,2024-07-13,7
2024,196,25.92,28.01,24.48,3.53,1.0043016091968684,88.17,2.95,3.42,101.09,18.32,Nigeria,2024-07-14,7
2024,197,25.77,27.95,24.42,3.53,1.3376291891386096,89.0,3.42,4.2,101.11,18.33,Nigeria,2024-07-15,7
2024,198,25.33,27.0,24.4,2.6,0.9122827104766162,89.95,2.92,3.81,101.06,18.07,Nigeria,2024-07-16,7
2024,199,25.57,27.75,24.23,3.52,0.8285518175661483,88.67,3.43,4.13,101.0,18.07,Nigeria,2024-07-17,7
2024,200,25.68,28.04,24.16,3.88,0.5709795465857378,87.91,3.56,4.53,101.06,18.02,Nigeria,2024-07-18,7
2024,201,25.53,27.62,24.36,3.26,0.9555114450274363,88.95,3.53,4.43,101.07,18.07,Nigeria,2024-07-19,7
2024,202,25.32,26.79,24.44,2.35,1.275362800412609,90.24,3.5692999999999984,4.67,100.97,18.14,Nigeria,2024-07-20,7
2024,203,25.55,27.86,24.17,3.69,1.4724720573609429,88.03,3.24,4.02,101.06,17.89,Nigeria,2024-07-21,7
2024,204,25.43,27.89,23.64,4.25,0.5364933705145685,87.05,2.86,3.43,101.16,17.54,Nigeria,2024-07-22,7
2024,205,25.42,27.57,23.88,3.69,0.7975071958841881,87.23,2.67,3.36,101.19,17.55,Nigeria,2024-07-23,7
2024,206,25.56,27.83,23.93,3.9,0.4574248470388754,87.62,2.65,3.24,101.19,17.78,Nigeria,2024-07-24,7
2024,207,25.37,27.71,23.8,3.91,0.17395330712343804,88.69,3.12,4.03,101.13,17.81,Nigeria,2024-07-25,7
2024,208,25.52,28.08,23.87,4.21,0.09531017980432487,88.24,2.99,4.02,101.08,17.89,Nigeria,2024-07-26,7
2024,209,25.53,28.23,23.53,4.7,0.10436001532424277,87.83,2.95,3.78,101.06,17.81,Nigeria,2024-07-27,7
2024,210,25.54,27.33,24.24,3.09,0.4252677354043441,88.6,3.5692999999999984,4.67,101.07,18.01,Nigeria,2024-07-28,7
2024,211,25.48,27.55,24.16,3.39,0.35767444427181594,87.8,3.48,4.38,101.02,17.79,Nigeria,2024-07-29,7
2024,212,25.4,27.75,23.75,4.0,0.8197798314933114,87.33,3.29,3.91,101.01,17.59,Nigeria,2024-07-30,7
2024,213,25.43,28.08,23.82,4.26,1.000631880307906,87.01,3.32,4.2,100.96,17.56,Nigeria,2024-07-31,7
2024,214,25.36,27.62,23.85,3.77,1.000631880307906,88.01,3.35,4.47,100.98,17.7,Nigeria,2024-08-01,8
2024,215,25.47,27.82,23.87,3.95,1.1969481893889715,86.53,2.83,4.2,100.99,17.5,Nigeria,2024-08-02,8
2024,216,25.42,28.14,23.65,4.49,0.4700036292457356,86.23,2.75,3.87,101.05,17.36,Nigeria,2024-08-03,8
2024,217,25.41,28.1,23.48,4.62,0.08617769624105233,86.36,2.84,3.82,101.13,17.35,Nigeria,2024-08-04,8
2024,218,25.39,28.04,23.61,4.43,0.12221763272424921,85.49,2.94,3.91,101.04,17.2,Nigeria,2024-08-05,8
2024,219,25.31,27.62,23.88,3.74,0.18232155679395465,86.36,3.28,4.25,100.96,17.32,Nigeria,2024-08-06,8
2024,220,25.4,27.92,23.7,4.22,0.19062035960864973,85.34,3.37,4.22,100.83,17.22,Nigeria,2024-08-07,8
2024,221,25.46,27.97,23.92,4.05,0.11332868530700317,83.68,2.91,3.84,100.89,16.94,Nigeria,2024-08-08,8
2024,222,25.31,27.81,23.59,4.22,0.019802627296179712,86.1,2.37,3.04,100.95,17.26,Nigeria,2024-08-09,8
2024,223,25.49,28.04,23.76,4.28,0.039220713153281295,86.77,3.09,3.95,100.96,17.57,Nigeria,2024-08-10,8
2024,224,25.41,27.51,23.86,3.65,0.08617769624105233,85.86,3.05,3.73,100.94,17.31,Nigeria,2024-08-11,8
2024,225,25.44,27.96,23.67,4.29,0.07696104113612832,85.24,3.27,4.39,100.94,17.22,Nigeria,2024-08-12,8
2024,226,25.66,28.07,24.11,3.96,0.17395330712343804,86.91,3.5692999999999984,4.58,100.97,17.78,Nigeria,2024-08-13,8
2024,227,25.74,28.37,24.13,4.24,0.2776317365982795,86.25,2.84,3.7,101.08,17.69,Nigeria,2024-08-14,8
2024,228,25.63,28.35,23.68,4.67,0.1484200051182733,87.79,2.92,3.66,101.03,17.9,Nigeria,2024-08-15,8
2024,229,25.35,27.46,23.93,3.53,0.2546422183735807,88.49,3.22,4.09,100.98,17.78,Nigeria,2024-08-16,8
2024,230,25.45,27.31,24.23,3.08,0.27002713721306015,88.4,3.0,3.95,101.03,17.87,Nigeria,2024-08-17,8
2024,231,25.28,27.07,23.92,3.15,0.16551443847757338,89.44,2.2,2.62,101.13,17.88,Nigeria,2024-08-18,8
2024,232,25.07,26.77,23.96,2.81,3.2965773325320527,91.78,3.5692999999999984,4.56,101.0,18.18,Nigeria,2024-08-19,8
2024,233,25.19,26.69,24.14,2.55,2.2353763433005955,91.03,3.49,4.38,101.05,18.13,Nigeria,2024-08-20,8
2024,234,25.58,28.07,23.77,4.3,0.8109302162163288,89.05,2.42,3.23,101.07,18.1,Nigeria,2024-08-21,8
2024,235,25.86,28.58,23.84,4.74,0.6575200029167941,88.31,2.92,3.52,100.91,18.29,Nigeria,2024-08-22,8
2024,236,25.18,26.6,24.48,2.12,2.731115474033206,91.96,3.5692999999999984,4.67,100.76,18.38,Nigeria,2024-08-23,8
2024,237,25.09,26.48,24.08,2.4,1.9198594718553708,91.75,2.43,3.18,101.04,18.18,Nigeria,2024-08-24,8
2024,238,25.47,27.49,23.84,3.65,1.572773928062509,90.2,2.02,2.75,101.04,18.26,Nigeria,2024-08-25,8
2024,239,25.14,26.41,24.42,1.99,1.6937790608678513,92.1979,3.5692999999999984,4.67,100.87,18.51,Nigeria,2024-08-26,8
2024,240,25.55,27.98,24.16,3.82,1.6253112615903906,90.3,3.18,4.46,100.92,18.38,Nigeria,2024-08-27,8
2024,241,25.59,28.01,23.91,4.1,1.0543120297715298,89.87,2.53,3.57,101.07,18.3,Nigeria,2024-08-28,8
2024,242,25.41,28.06,23.8,4.26,0.9820784724121582,89.38,2.76,3.2,101.03,18.01,Nigeria,2024-08-29,8
2024,243,25.33,27.38,24.1,3.28,1.81319474994812,89.99,3.5692999999999984,4.67,100.94,18.09,Nigeria,2024-08-30,8
2024,244,25.1,26.94,24.08,2.86,1.2864740258376797,89.77,3.23,3.89,100.97,17.8,Nigeria,2024-08-31,8
2024,245,25.23,27.78,23.6,4.18,0.9745596399981308,88.14,2.83,3.83,101.01,17.56,Nigeria,2024-09-01,9
2024,246,25.32,28.11,23.38,4.73,0.3293037471426004,87.74,2.49,3.03,101.01,17.55,Nigeria,2024-09-02,9
2024,247,25.33,28.07,23.61,4.46,0.5128236264286639,89.19,2.56,3.36,100.98,17.89,Nigeria,2024-09-03,9
2024,248,25.59,28.46,23.66,4.8,0.5068176023684519,87.33,2.93,3.61,101.02,17.75,Nigeria,2024-09-04,9
2024,249,25.4,28.44,23.1,5.34,0.4382549309311553,86.11,2.49,3.13,100.99,17.28,Nigeria,2024-09-05,9
2024,250,25.61,28.58,23.38,5.2,0.6312717768418579,86.11,2.8,3.58,100.94,17.52,Nigeria,2024-09-06,9
2024,251,25.09,26.83,24.03,2.8,2.5824869781268642,90.52,3.05,3.8,100.99,17.93,Nigeria,2024-09-07,9
2024,252,25.69,28.22,23.87,4.35,1.1085626195212777,87.63,2.33,2.94,101.05,17.94,Nigeria,2024-09-08,9
2024,253,26.04,28.99,23.68,5.31,0.7227059828014898,86.61,2.31,2.89,101.0,18.08,Nigeria,2024-09-09,9
2024,254,25.63,27.41,24.55,2.86,3.447762850809476,91.21,3.14,3.95,100.87,18.68,Nigeria,2024-09-10,9
2024,255,25.59,27.44,24.34,3.1,2.343727036325221,91.18,2.78,3.53,100.86,18.63,Nigeria,2024-09-11,9
2024,256,25.76,27.85,24.36,3.49,2.543175557911976,90.95,2.56,3.41,100.98,18.75,Nigeria,2024-09-12,9
2024,257,25.59,27.18,24.51,2.67,2.2126603854660587,91.93,2.84,3.52,101.0,18.78,Nigeria,2024-09-13,9
2024,258,25.47,27.0,24.54,2.46,2.306577114263583,92.1979,3.15,4.17,100.97,18.78,Nigeria,2024-09-14,9
2024,259,25.98,28.11,24.43,3.68,1.5173226235262949,89.83,2.4,2.61,100.94,18.75,Nigeria,2024-09-15,9
2024,260,26.12,28.35,24.74,3.61,1.7578579175523736,90.06,2.65,3.09,100.98,18.97,Nigeria,2024-09-16,9
2024,261,26.07,28.27,24.61,3.66,2.0268315914075385,90.25,2.82,3.43,100.93,18.95,Nigeria,2024-09-17,9
2024,262,25.54,27.07,24.38,2.69,2.3456445824544927,91.32,2.84,3.6,100.94,18.6,Nigeria,2024-09-18,9
2024,263,26.0,28.5,24.26,4.24,1.0331844833456545,88.29,2.91,3.83,100.87,18.45,Nigeria,2024-09-19,9
2024,264,25.91,27.95,24.44,3.51,0.5653138090500605,88.29,2.2,3.02,100.88,18.36,Nigeria,2024-09-20,9
2024,265,26.09,28.73,24.35,4.38,0.6981347220709844,89.22,2.44,2.97,100.75,18.78,Nigeria,2024-09-21,9
2024,266,26.13,28.04,25.03,3.01,1.0043016091968684,90.16,3.0,3.63,100.73,19.07,Nigeria,2024-09-22,9
2024,267,26.18,28.25,24.92,3.33,1.742219023667919,88.86,2.54,3.06,100.84,18.81,Nigeria,2024-09-23,9
2024,268,26.07,28.21,24.48,3.73,1.9459101490553132,88.68,2.12,2.48,100.9,18.63,Nigeria,2024-09-24,9
2024,269,25.48,27.14,24.16,2.98,1.7387102481382397,89.19,2.13,2.78,100.95,18.1,Nigeria,2024-09-25,9
2024,270,26.09,28.73,23.75,4.98,0.7030975114131134,86.63,1.95,2.49,100.96,18.17,Nigeria,2024-09-26,9
2024,271,26.31,28.83,24.5,4.33,1.430311246536665,87.65,2.8,3.82,100.88,18.66,Nigeria,2024-09-27,9
2024,272,26.28,28.47,24.93,3.54,1.208960345836975,87.54,2.58,3.33,100.91,18.62,Nigeria,2024-09-28,9
2024,273,26.04,27.67,24.79,2.88,1.6213664832993742,88.83,1.95,2.75,100.92,18.65,Nigeria,2024-09-29,9
2024,274,26.44,28.94,24.81,4.13,2.134166441369082,88.51,2.6,3.4,100.75,19.04,Nigeria,2024-09-30,9
2024,275,26.47,28.83,25.16,3.67,2.231089091288976,87.97,2.64,3.15,100.65,18.97,Nigeria,2024-10-01,10
2024,276,26.58,29.11,24.97,4.14,1.7119945007591924,87.9,2.67,3.53,100.63,19.07,Nigeria,2024-10-02,10
2024,277,26.3,28.09,25.33,2.76,2.87976009730157,91.46,3.09,3.53,100.69,19.56,Nigeria,2024-10-03,10
2024,278,26.23,27.8,25.24,2.56,2.3988039507345884,91.14,3.17,3.92,100.84,19.37,Nigeria,2024-10-04,10
2024,279,25.81,27.34,24.83,2.51,3.204371138665319,91.84,3.01,3.67,100.94,19.03,Nigeria,2024-10-05,10
2024,280,25.92,27.94,24.52,3.42,1.415853163361435,88.93,2.1,2.58,101.01,18.49,Nigeria,2024-10-06,10
2024,281,26.08,28.37,24.33,4.04,1.169381359556317,87.35,1.92,2.5,101.01,18.32,Nigeria,2024-10-07,10
2024,282,26.35,29.16,24.32,4.84,2.7825390530929495,89.04,1.45,2.25,100.99,18.98,Nigeria,2024-10-08,10
2024,283,26.07,28.37,24.28,4.09,3.3978584803966405,86.54,1.88,2.98,101.03,18.15,Nigeria,2024-10-09,10
2024,284,26.47,29.45,24.71,4.74,0.9669838461896731,83.58,1.35,3.16,100.93,17.9,Nigeria,2024-10-10,10
2024,285,26.32,28.42,24.52,3.9,1.4422019930581866,88.75,2.25,2.89,100.92,18.93,Nigeria,2024-10-11,10
2024,286,26.14,27.22,25.34,1.88,2.234306252240751,91.43,1.69,2.66,100.91,19.33,Nigeria,2024-10-12,10
2024,287,26.3,28.63,25.08,3.55,2.67552700939665,90.35,1.68,2.66,100.96,19.24,Nigeria,2024-10-13,10
2024,288,25.65,27.11,24.45,2.66,2.1412419425852827,87.76,1.57,2.31,101.07,17.94,Nigeria,2024-10-14,10
2024,289,26.57,28.93,24.88,4.05,1.998773638612381,86.18,1.44,1.93,100.99,18.6,Nigeria,2024-10-15,10
2024,290,25.77,26.75,24.86,1.89,2.6304489550786583,90.59,1.86,2.21,101.0,18.72,Nigeria,2024-10-16,10
2024,291,25.77,26.95,24.86,2.09,2.976549454137217,91.68,2.16,2.8,101.05,18.94,Nigeria,2024-10-17,10
2024,292,26.35,28.81,24.55,4.26,1.7263316639055997,87.39,1.73,2.19,100.95,18.65,Nigeria,2024-10-18,10
2024,293,26.43,28.32,25.09,3.23,2.4756977107026903,90.33,2.21,2.66,100.86,19.42,Nigeria,2024-10-19,10
2024,294,26.37,28.12,25.15,2.97,2.2710944259026746,90.37,2.53,3.03,100.87,19.37,Nigeria,2024-10-20,10
2024,295,26.45,28.15,25.26,2.89,1.780024213009634,89.14,2.12,2.48,100.86,19.19,Nigeria,2024-10-21,10
2024,296,26.64,28.6,25.25,3.35,2.1138429683971687,88.83,1.68,2.27,100.86,19.34,Nigeria,2024-10-22,10
2024,297,26.72,28.54,25.54,3.0,2.50715725872282,88.27,1.32,2.16,100.85,19.29,Nigeria,2024-10-23,10
2024,298,27.16,29.66,25.11,4.55,1.8794650496471605,88.3,2.37,2.62,100.85,19.78,Nigeria,2024-10-24,10
2024,299,26.48,27.56,25.74,1.8307,3.005682604407159,92.08,2.03,2.58,100.87,19.88,Nigeria,2024-10-25,10
2024,300,27.01,29.49,25.18,4.31,1.3190856114264407,84.8,1.23,1.99,100.83,18.81,Nigeria,2024-10-26,10
2024,301,27.18,29.55,25.48,4.07,1.691939133945844,86.98,1.26,1.89,100.75,19.54,Nigeria,2024-10-27,10
2024,302,26.91,28.11,25.97,2.14,2.179286876649552,91.25,1.92,2.27,100.72,20.24,Nigeria,2024-10-28,10
2024,303,27.18,29.08,25.85,3.23,2.0241930674493576,87.58,1.6,2.15,100.74,19.66,Nigeria,2024-10-29,10
2024,304,27.15,29.57,25.59,3.98,1.0473189942805592,87.08,1.7,2.83,100.79,19.52,Nigeria,2024-10-30,10
2024,305,27.74,30.58,25.47,5.11,1.4469189829363254,84.38,1.46,2.12,100.78,19.52,Nigeria,2024-10-31,10
2024,306,27.32,29.3,25.55,3.75,1.5686159179138452,86.19,1.54,2.1,100.77,19.52,Nigeria,2024-11-01,11
2024,307,26.76,28.17,25.68,2.49,2.3570732782781154,89.55,1.8,2.28,100.73,19.67,Nigeria,2024-11-02,11
2024,308,27.19,29.08,25.55,3.53,2.0215475632609334,85.97,1.32,1.8,100.88,19.3,Nigeria,2024-11-03,11
2024,309,27.79,30.59,25.25,5.34,1.9459101490553132,82.13,1.22,1.92,100.83,19.02,Nigeria,2024-11-04,11
2024,310,26.99,30.26,23.73,6.53,0.8415671856782186,78.12,1.55,2.27,100.65,17.18,Nigeria,2024-11-05,11
2024,311,27.2,30.02,24.39,5.63,2.0068708488450007,81.22,1.32,1.92,100.6,18.2,Nigeria,2024-11-06,11
2024,312,27.16,29.08,25.92,3.16,1.3887912413184778,80.18,1.31,1.83,100.74,17.95,Nigeria,2024-11-07,11
2024,313,27.05,30.17,24.66,5.51,1.184789984909162,81.32,1.89,2.39,100.78,18.02,Nigeria,2024-11-08,11
2024,314,26.98,28.93,25.62,3.31,1.601405740736836,89.38,2.11,2.33,100.83,19.85,Nigeria,2024-11-09,11
2024,315,27.0,29.03,25.74,3.29,1.4609379041156565,86.83,1.73,2.32,100.82,19.29,Nigeria,2024-11-10,11
2024,316,27.33,29.79,25.69,4.1,1.2178757094949273,83.22,1.13,1.6806999999999999,100.69,18.85,Nigeria,2024-11-11,11
2024,317,27.86,30.75,25.21,5.54,0.6471032420585384,81.7,1.12,1.9,100.64,19.03,Nigeria,2024-11-12,11
2024,318,27.71,30.27,25.48,4.79,0.8458682675776092,85.58,1.75,2.46,100.67,19.8,Nigeria,2024-11-13,11
2024,319,27.54,29.66,25.85,3.81,1.2669476034873244,87.21,2.3,2.62,100.66,20.02,Nigeria,2024-11-14,11
2024,320,27.38,29.48,25.73,3.75,0.7466879474879752,86.19,1.98,2.35,100.7,19.59,Nigeria,2024-11-15,11
2024,321,27.73,30.58,25.59,4.99,0.6259384308664953,83.56,1.4,2.14,100.68,19.33,Nigeria,2024-11-16,11
2024,322,27.31,29.76,25.61,4.15,0.7275486072772778,84.53,1.59,1.91,100.68,19.11,Nigeria,2024-11-17,11
2024,323,27.68,30.66,25.24,5.42,0.3435897043900769,81.59,1.24,1.6806999999999999,100.69,18.8,Nigeria,2024-11-18,11
2024,324,27.09,29.73,24.73,5.0,0.1988508587451652,78.13,1.43,1.98,100.78,17.32,Nigeria,2024-11-19,11
2024,325,26.77,29.89,23.49,6.4,0.49469624183610705,72.73,1.6,2.51,100.85,15.73,Nigeria,2024-11-20,11
2024,326,27.21,30.48,24.26,6.22,0.31481073984003355,79.86,1.7,2.35,100.77,17.85,Nigeria,2024-11-21,11
2024,327,27.49,29.91,25.36,4.55,0.6931471805599453,82.77,1.69,2.37,100.83,18.86,Nigeria,2024-11-22,11
2024,328,27.04,29.54,25.16,4.38,0.5128236264286639,81.76,1.36,2.15,100.85,18.09,Nigeria,2024-11-23,11
2024,329,26.8,29.85,24.14,5.71,0.15700374880966478,77.83,1.3,1.97,100.89,16.91,Nigeria,2024-11-24,11
2024,330,26.3,28.83,23.84,4.99,0.18232155679395465,80.41,1.58,2.29,100.91,17.05,Nigeria,2024-11-25,11
2024,331,26.21,29.08,23.63,5.45,0.27002713721306015,77.36,1.78,2.32,100.93,16.25,Nigeria,2024-11-26,11
2024,332,26.41,29.28,23.72,5.56,0.0,78.03,1.52,2.13,100.92,16.62,Nigeria,2024-11-27,11
2024,333,26.68,29.62,23.35,6.27,0.0,76.94,1.46,1.97,100.92,16.72,Nigeria,2024-11-28,11
2024,334,26.57,29.51,23.63,5.88,0.0,68.69,1.67,2.4,100.98,14.74,Nigeria,2024-11-29,11
2024,335,26.09,29.38,21.48,7.9,0.0,65.06,1.62,2.74,100.97,13.47,Nigeria,2024-11-30,11
2024,336,25.89,29.16,21.94,7.22,0.0,67.12,1.42,2.33,100.82,13.84,Nigeria,2024-12-01,12
2024,337,26.6,30.12,23.01,7.11,0.0,70.85,1.43,2.07,100.75,15.25,Nigeria,2024-12-02,12
2024,338,26.61,29.98,23.54,6.44,0.009950330853168083,79.59,1.67,2.19,100.76,17.17,Nigeria,2024-12-03,12
2024,339,26.91,29.64,24.68,4.96,0.048790164169432,82.37,1.41,2.04,100.81,18.14,Nigeria,2024-12-04,12
2024,340,26.98,30.27,23.81,6.46,0.039220713153281295,78.91,1.36,2.05,100.84,17.35,Nigeria,2024-12-05,12
2024,341,26.85,29.83,24.09,5.74,0.05826890812397577,78.86,1.36,2.08,100.78,17.25,Nigeria,2024-12-06,12
2024,342,26.27,29.61,22.8,6.81,0.0,70.05,1.42,2.15,100.76,14.69,Nigeria,2024-12-07,12
2024,343,26.17,29.18,22.56,6.62,0.0,72.06,1.47,2.26,100.76,15.12,Nigeria,2024-12-08,12
2024,344,26.71,29.34,23.24,6.1,0.0,68.37,1.1007,1.74,100.78,14.79,Nigeria,2024-12-09,12
2024,345,26.37,29.78,22.91,6.87,0.0,66.58,1.48,2.31,100.75,14.11,Nigeria,2024-12-10,12
2024,346,25.98,29.01,23.31,5.7,0.009950330853168083,80.85,2.04,2.64,100.74,16.86,Nigeria,2024-12-11,12
2024,347,27.63,30.92,24.97,5.95,0.18232155679395465,82.28,1.65,2.43,100.72,18.85,Nigeria,2024-12-12,12
2024,348,27.78,30.63,25.36,5.27,0.17395330712343804,82.33,1.33,2.2,100.72,19.07,Nigeria,2024-12-13,12
2024,349,26.87,29.97,23.9,6.07,0.09531017980432487,80.12,1.15,1.73,100.73,17.6,Nigeria,2024-12-14,12
2024,350,26.96,30.3,23.54,6.76,0.019802627296179712,74.67,1.48,2.6,100.78,16.36,Nigeria,2024-12-15,12
2024,351,26.37,29.8,22.66,7.14,0.07696104113612832,70.26,1.54,2.39,100.86,14.84,Nigeria,2024-12-16,12
2024,352,26.41,29.66,22.69,6.97,0.0,66.74,1.42,2.07,100.88,14.09,Nigeria,2024-12-17,12
2024,353,25.99,29.6,22.28,7.32,0.0,67.75,1.36,2.11,100.9,13.99,Nigeria,2024-12-18,12
2024,354,25.52,28.73,21.45,7.28,0.0,65.84,1.69,2.88,100.95,13.22,Nigeria,2024-12-19,12
2024,355,24.69,28.32,19.9221,8.838599999999996,0.0,62.5833,2.05,3.6,100.93,11.9221,Nigeria,2024-12-20,12
2024,356,24.1407,27.98,19.9221,8.838599999999996,0.0,62.5833,2.16,3.38,100.84,11.9221,Nigeria,2024-12-21,12
2024,357,24.74,28.41,20.05,8.36,0.0,62.5833,1.72,2.68,100.84,11.9221,Nigeria,2024-12-22,12
2024,358,25.99,29.53,22.24,7.29,0.0,62.5833,1.27,2.04,100.78,12.88,Nigeria,2024-12-23,12
2024,359,26.32,29.05,22.7,6.35,0.0,70.89,1.1007,1.79,100.79,15.08,Nigeria,2024-12-24,12
2024,360,26.56,30.45,23.24,7.21,0.0,76.11,1.66,2.68,100.78,16.27,Nigeria,2024-12-25,12
2024,361,26.55,30.47,23.49,6.98,0.0,76.17,1.77,2.66,100.81,16.17,Nigeria,2024-12-26,12
2024,362,26.65,30.04,23.31,6.73,0.0,79.42,1.48,2.12,100.76,17.08,Nigeria,2024-12-27,12
2024,363,26.62,30.26,23.52,6.74,0.0,79.69,1.2,2.02,100.81,17.16,Nigeria,2024-12-28,12
2024,364,26.56,29.05,25.0,4.05,0.0,84.03,1.48,2.08,100.79,18.14,Nigeria,2024-12-29,12
2024,365,27.24,30.27,24.82,5.45,0.0,82.38,1.47,2.39,100.79,18.4,Nigeria,2024-12-30,12
2024,366,27.33,30.95,24.38,6.57,0.0,82.65,1.59,2.26,100.74,18.57,Nigeria,2024-12-31,12
2025,1,27.43,30.72,24.74,5.98,0.009950330853168083,82.94,1.69,2.26,100.65,18.79,Nigeria,2025-01-01,1
2025,2,28.05,31.62,25.55,6.07,0.019802627296179712,81.91,1.66,2.19,100.66,19.22,Nigeria,2025-01-02,1
